stu_id,strat_id,psu,bystuwt,byses1,bytxmstd,bytxrstd,f2ps1lvl,first_pei,byses1_decile_wtd,byses1_percentile,bytxmstd_quintile_wtd,bytxmstd_quintile,bytxrstd_quintile_wtd,bytxrstd_quintile,first_pei_4yr
328202,328,"PSU 2",379.1861,-.98,40.68,46.96,"Four or more years","4-years or more",1,1,1,1,2,2,1
235213,235,"PSU 2",171.6972,-1.23,41.09,45.49,.c,"no college",1,1,1,1,2,2,0
160228,160,"PSU 2",181.2243,-1.17,31.85,31.93,.c,"no college",1,1,1,1,1,1,0
238205,238,"PSU 2",100.1317,-1.43,59.83,50.66,.c,"no college",1,1,5,5,3,3,0
201125,201,"PSU 1",356.1228,-1.18,39.62,39.69,"At least 2, but less than 4 years","2-years",1,1,1,1,1,1,0
148117,148,"PSU 1",186.9661,-1.09,43.48,43.14,"Four or more years","4-years or more",1,1,2,2,2,2,1
225208,225,"PSU 2",196.9749,-1.02,40.78,42.16,"At least 2, but less than 4 years","2-years",1,1,1,1,2,2,0
227203,227,"PSU 2",285.4631,-1.77,27.87,40.93,.c,"no college",1,1,1,1,1,1,0
302114,302,"PSU 1",327.2843,-1.07,32.24,35.14,.c,"no college",1,1,1,1,1,1,0
227217,227,"PSU 2",292.1255,-1.09,23.6,30.45,.c,"no college",1,1,1,1,1,1,0
374115,374,"PSU 1",209.431,-1.03,57.59,59.9,.c,"no college",1,1,4,4,5,5,0
128215,128,"PSU 2",144.807,-1.16,41.1,41.05,.h,.h,1,1,1,1,1,1,.h
316210,316,"PSU 2",356.2789,-1.73,58.14,44.01,.c,"no college",1,1,4,4,2,2,0
302111,302,"PSU 1",318.0473,-1.33,32.67,34.27,.c,"no college",1,1,1,1,1,1,0
195227,195,"PSU 2",149.0028,-.99,49.33,49.92,.c,"no college",1,1,3,3,3,3,0
322208,322,"PSU 2",43.332,-1.43,53.86,50.54,.d,.d,1,1,4,4,3,3,.d
107122,107,"PSU 1",163.0778,-.95,48.64,41.42,.c,"no college",1,1,3,3,2,1,0
329208,329,"PSU 2",572.2193,-1.39,38.7,34.77,"At least 2, but less than 4 years","2-years",1,1,1,1,1,1,0
283101,283,"PSU 1",275.6545,-1.12,41.55,43.51,.c,"no college",1,1,2,1,2,2,0
106106,106,"PSU 1",425.4231,-1.06,48.6,41.91,.c,"no college",1,1,3,3,2,2,0
160209,160,"PSU 2",181.2243,-.96,54.72,58.55,"Four or more years","4-years or more",1,1,4,4,4,4,1
331104,331,"PSU 1",322.8937,-1.03,47.17,48.44,"At least 2, but less than 4 years","2-years",1,1,2,2,3,3,0
229125,229,"PSU 1",271.6359,-1.02,45.08,36.74,.c,"no college",1,1,2,2,1,1,0
333123,333,"PSU 1",264.4759,-1.12,41.17,35.5,"Less than 2-years","less than 2-years",1,1,1,1,1,1,0
292202,292,"PSU 2",162.5006,-1.28,26.59,36.61,.c,"no college",1,1,1,1,1,1,0
336223,336,"PSU 2",169.3913,-1.07,44.16,36.61,"At least 2, but less than 4 years","2-years",1,1,2,2,1,1,0
232112,232,"PSU 1",157.7985,-1.34,48.7,45.24,.c,"no college",1,1,3,3,2,2,0
432235,432,"PSU 2",40.8105,-1.6,29.48,38.22,.c,"no college",1,1,1,1,1,1,0
105111,105,"PSU 1",123.5966,-1.61,43.18,43.88,.d,.d,1,1,2,2,2,2,.d
105207,105,"PSU 2",213.2793,-1.18,36.83,39.69,.c,"no college",1,1,1,1,1,1,0
234209,234,"PSU 2",171.3291,-1.3,43.21,36.24,.c,"no college",1,1,2,2,1,1,0
155205,155,"PSU 2",261.1532,-1.19,52.56,60.27,"Four or more years","4-years or more",1,1,3,3,5,5,1
102107,102,"PSU 1",239.9451,-1.52,35.11,40.19,.c,"no college",1,1,1,1,1,1,0
245201,245,"PSU 2",368.8556,-1.14,37.54,41.05,.d,.d,1,1,1,1,1,1,.d
371104,371,"PSU 1",402.3277,-1.25,44.24,47.58,.d,.d,1,1,2,2,3,2,.d
101107,101,"PSU 1",256.9656,-1.07,35.04,28.85,.c,"no college",1,1,1,1,1,1,0
219206,219,"PSU 2",142.3246,-1.78,45.65,42.28,.c,"no college",1,1,2,2,2,2,0
193206,193,"PSU 2",296.0087,-1.06,50.32,33.29,"At least 2, but less than 4 years","2-years",1,1,3,3,1,1,0
103323,103,"PSU 3",580.8775,-1.01,52.04,59.66,"At least 2, but less than 4 years","2-years",1,1,3,3,5,5,0
132122,132,"PSU 1",152.3213,-1.6,35.09,44.87,.c,"no college",1,1,1,1,2,2,0
365202,365,"PSU 2",241.1129,-1.25,35.07,36.61,.d,.d,1,1,1,1,1,1,.d
193208,193,"PSU 2",289.4632,-1.09,65.99,64.22,"Four or more years","4-years or more",1,1,5,5,5,5,1
283121,283,"PSU 1",80.7127,-1.22,35.26,39.45,"At least 2, but less than 4 years","2-years",1,1,1,1,1,1,0
288110,288,"PSU 1",300.5453,-1.31,32.37,38.22,.c,"no college",1,1,1,1,1,1,0
128205,128,"PSU 2",494.9089,-1.13,40.59,49.31,"Less than 2-years","less than 2-years",1,1,1,1,3,3,0
169222,169,"PSU 2",241.8235,-1.55,36.95,37.48,.c,"no college",1,1,1,1,1,1,0
371124,371,"PSU 1",102.0022,-.95,42.1,42.16,.c,"no college",1,1,2,1,2,2,0
253121,253,"PSU 1",285.8595,-1.31,32.4,38.83,.d,.d,1,1,1,1,1,1,.d
344201,344,"PSU 2",571.1889,-1.02,42.21,43.14,"At least 2, but less than 4 years","2-years",1,1,2,1,2,2,0
368117,368,"PSU 1",258.2394,-1.15,41.22,50.17,"At least 2, but less than 4 years","2-years",1,1,1,1,3,3,0
201212,201,"PSU 2",219.7577,-1.54,31.48,43.27,.c,"no college",1,1,1,1,2,2,0
194221,194,"PSU 2",336.6645,-1.07,44.9,30.45,"Four or more years","4-years or more",1,1,2,2,1,1,1
376219,376,"PSU 2",267.0845,-1.28,53.07,47.21,"At least 2, but less than 4 years","2-years",1,1,4,3,2,2,0
131124,131,"PSU 1",336.0121,-1.27,36.48,41.54,.c,"no college",1,1,1,1,2,1,0
336234,336,"PSU 2",171.5112,-1.14,39.72,29.96,.c,"no college",1,1,1,1,1,1,0
359207,359,"PSU 2",311.8379,-1.51,26.62,30.08,.c,"no college",1,1,1,1,1,1,0
286124,286,"PSU 1",197.9634,-1.01,43.53,35.26,"At least 2, but less than 4 years","2-years",1,1,2,2,1,1,0
163229,163,"PSU 2",100.1941,-1.86,44.8,35.14,.c,"no college",1,1,2,2,1,1,0
237303,237,"PSU 3",458.7673,-1.26,43.49,44.99,"Four or more years","4-years or more",1,1,2,2,2,2,1
292205,292,"PSU 2",162.5006,-1.25,46.32,38.09,.c,"no college",1,1,2,2,1,1,0
215218,215,"PSU 2",48.6501,-1.03,61.67,48.32,.c,"no college",1,1,5,5,3,3,0
103102,103,"PSU 1",213.852,-1.11,42.4,36.37,.h,.h,1,1,2,2,1,1,.h
318205,318,"PSU 2",366.5428,-.99,42.16,43.88,.c,"no college",1,1,2,1,2,2,0
307203,307,"PSU 2",51.9532,-1.12,44.3,45.61,.c,"no college",1,1,2,2,2,2,0
315220,315,"PSU 2",70.2191,-1.26,62.87,43.51,"At least 2, but less than 4 years","2-years",1,1,5,5,2,2,0
135204,135,"PSU 2",215.2487,-1.08,39.59,42.78,"Four or more years","4-years or more",1,1,1,1,2,2,1
376204,376,"PSU 2",262.9473,-1.19,27.89,42.41,.c,"no college",1,1,1,1,2,2,0
304218,304,"PSU 2",155.7449,-1.23,34.83,31.44,"Four or more years","4-years or more",1,1,1,1,1,1,1
218114,218,"PSU 1",327.3666,-1.18,49.53,42.16,.d,.d,1,1,3,3,2,2,.d
154110,154,"PSU 1",205.9,-1.52,46.25,47.7,.d,.d,1,1,2,2,3,2,.d
365224,365,"PSU 2",246.1096,-1.07,57.39,49.55,"Less than 2-years","less than 2-years",1,1,4,4,3,3,0
153221,153,"PSU 2",163.0032,-1.01,47.84,43.27,.c,"no college",1,1,3,2,2,2,0
292119,292,"PSU 1",203.0823,-1.15,35.81,44.62,"At least 2, but less than 4 years","2-years",1,1,1,1,2,2,0
132113,132,"PSU 1",152.3213,-1.09,41.53,43.14,.c,"no college",1,1,2,1,2,2,0
151203,151,"PSU 2",207.0666,-1.26,63.78,55.34,"Four or more years","4-years or more",1,1,5,5,4,4,1
194207,194,"PSU 2",336.6645,-1.24,49.4,41.05,.c,"no college",1,1,3,3,1,1,0
135209,135,"PSU 2",78.0642,-1.27,41.55,42.53,.d,.d,1,1,2,1,2,2,.d
290232,290,"PSU 2",19.5511,-1.01,50.46,43.64,"Four or more years","4-years or more",1,1,3,3,2,2,1
204207,204,"PSU 2",96.1813,-1.35,48.61,34.89,"At least 2, but less than 4 years","2-years",1,1,3,3,1,1,0
190115,190,"PSU 1",377.9123,-1.36,52.18,56.82,.d,.d,1,1,3,3,4,4,.d
229226,229,"PSU 2",183.6237,-1.63,41.52,34.89,"At least 2, but less than 4 years","2-years",1,1,2,1,1,1,0
339114,339,"PSU 1",344.2168,-1.77,46.23,30.33,.c,"no college",1,1,2,2,1,1,0
178109,178,"PSU 1",263.122,-1.12,60.37,52.76,"At least 2, but less than 4 years","2-years",1,1,5,5,3,3,0
233133,233,"PSU 1",410.9613,-.95,21.63,36.74,.c,"no college",1,1,1,1,1,1,0
153210,153,"PSU 2",165.8533,-1.19,53.69,55.1,.d,.d,1,1,4,4,4,4,.d
314129,314,"PSU 1",145.07,-1.01,27.34,37.85,"At least 2, but less than 4 years","2-years",1,1,1,1,1,1,0
139103,139,"PSU 1",232.3055,-.95,61.33,64.22,"Four or more years","4-years or more",1,1,5,5,5,5,1
231203,231,"PSU 2",285.6537,-1.53,42.57,45.98,.c,"no college",1,1,2,2,2,2,0
303220,303,"PSU 2",337.7661,-1.02,44.8,45.86,.d,.d,1,1,2,2,2,2,.d
289107,289,"PSU 1",379.4087,-1.44,45.68,47.21,.c,"no college",1,1,2,2,2,2,0
322203,322,"PSU 2",389.1818,-1.51,49.05,47.09,"Less than 2-years","less than 2-years",1,1,3,3,2,2,0
290113,290,"PSU 1",181.8321,-1.06,56.03,50.42,"Four or more years","4-years or more",1,1,4,4,3,3,1
290125,290,"PSU 1",186.3945,-1.2,46.52,47.83,"At least 2, but less than 4 years","2-years",1,1,2,2,3,2,0
169212,169,"PSU 2",241.8235,-1.01,46.3,31.81,.d,.d,1,1,2,2,1,1,.d
227206,227,"PSU 2",292.1255,-1.17,61.4,61.01,.c,"no college",1,1,5,5,5,5,0
228121,228,"PSU 1",195.9999,-1.09,51.86,57.69,"Four or more years","4-years or more",1,1,3,3,4,4,1
221206,221,"PSU 2",76.5863,-1.14,58.85,52.51,"Four or more years","4-years or more",1,1,4,4,3,3,1
399214,399,"PSU 2",41.1061,-1.42,53.41,48.69,"Four or more years","4-years or more",1,1,4,3,3,3,1
238103,238,"PSU 1",184.5783,-1.17,49.98,49.68,.c,"no college",1,1,3,3,3,3,0
103305,103,"PSU 3",135.357,-1.04,49.2,40.19,.d,.d,1,1,3,3,1,1,.d
283220,283,"PSU 2",58.9894,-.97,57.99,59.78,"Four or more years","4-years or more",1,1,4,4,5,5,1
103319,103,"PSU 3",63.6658,-1.18,41.88,37.97,"At least 2, but less than 4 years","2-years",1,1,2,1,1,1,0
448220,448,"PSU 2",70.3832,-1.26,50.04,43.88,"Less than 2-years","less than 2-years",1,1,3,3,2,2,0
323109,323,"PSU 1",327.11,-1.33,56.63,45.12,"Four or more years","4-years or more",1,1,4,4,2,2,1
361211,361,"PSU 2",243.3985,-1.27,43.27,39.08,.c,"no college",1,1,2,2,1,1,0
366114,366,"PSU 1",175.4353,-1.1,25.71,30.58,.c,"no college",1,1,1,1,1,1,0
212214,212,"PSU 2",194.4394,-1.09,38.98,37.72,"Four or more years","4-years or more",1,1,1,1,1,1,1
282231,282,"PSU 2",454.4148,-1.23,35.51,34.4,"At least 2, but less than 4 years","2-years",1,1,1,1,1,1,0
260125,260,"PSU 1",318.0436,-.97,33.12,34.77,.c,"no college",1,1,1,1,1,1,0
290117,290,"PSU 1",181.8321,-1.41,34.78,39.45,"At least 2, but less than 4 years","2-years",1,1,1,1,1,1,0
103301,103,"PSU 3",143.647,-.97,40.69,33.66,.h,.h,1,1,1,1,1,1,.h
193211,193,"PSU 2",296.0087,-1.25,33.38,51.77,.c,"no college",1,1,1,1,3,3,0
103226,103,"PSU 2",132.6379,-1.35,43.88,48.57,"Four or more years","4-years or more",1,1,2,2,3,3,1
107120,107,"PSU 1",163.0778,-1.29,31.63,29.84,.c,"no college",1,1,1,1,1,1,0
231204,231,"PSU 2",279.9967,-1.45,45.58,44.99,"At least 2, but less than 4 years","2-years",1,1,2,2,2,2,0
204211,204,"PSU 2",94.5232,-1.41,41.76,36.12,"At least 2, but less than 4 years","2-years",1,1,2,1,1,1,0
374121,374,"PSU 1",209.431,-1.24,56.27,52.76,"Four or more years","4-years or more",1,1,4,4,3,3,1
113233,113,"PSU 2",91.4598,-.97,36.58,41.05,.c,"no college",1,1,1,1,1,1,0
305209,305,"PSU 2",300.085,-1.09,59.58,55.34,"At least 2, but less than 4 years","2-years",1,1,5,5,4,4,0
288211,288,"PSU 2",38.4498,-1.52,37.45,37.85,"At least 2, but less than 4 years","2-years",1,1,1,1,1,1,0
344102,344,"PSU 1",317.3478,-1.35,37.91,51.28,.c,"no college",1,1,1,1,3,3,0
279114,279,"PSU 1",124.1339,-1.27,45.84,38.34,"At least 2, but less than 4 years","2-years",1,1,2,2,1,1,0
286112,286,"PSU 1",211.7058,-1.16,41.2,42.04,"Four or more years","4-years or more",1,1,1,1,2,2,1
247102,247,"PSU 1",439.6075,-1.03,43.62,45.98,.c,"no college",1,1,2,2,2,2,0
379115,379,"PSU 1",177.5849,-1.52,27.41,33.04,.c,"no college",1,1,1,1,1,1,0
286202,286,"PSU 2",167.1106,-1.07,35.15,24.41,.c,"no college",1,1,1,1,1,1,0
306117,306,"PSU 1",127.8167,-.99,38.15,40.93,.c,"no college",1,1,1,1,1,1,0
195208,195,"PSU 2",149.0028,-1.51,39.04,39.82,.c,"no college",1,1,1,1,1,1,0
115124,115,"PSU 1",190.6767,-1.52,36.76,36.49,"At least 2, but less than 4 years","2-years",1,1,1,1,1,1,0
223211,223,"PSU 2",256.2225,-1.07,43.24,46.6,"Less than 2-years","less than 2-years",1,1,2,2,2,2,0
303232,303,"PSU 2",337.7661,-1.02,73.79,64.71,.c,"no college",1,1,5,5,5,5,0
289118,289,"PSU 1",400.5085,-1.1,51.26,43.88,.c,"no college",1,1,3,3,2,2,0
303120,303,"PSU 1",315.5418,-1.34,29,43.39,.c,"no college",1,1,1,1,2,2,0
195217,195,"PSU 2",149.0028,-1.32,45.65,43.76,"Four or more years","4-years or more",1,1,2,2,2,2,1
247108,247,"PSU 1",174.3451,-1.01,38.48,41.67,"At least 2, but less than 4 years","2-years",1,1,1,1,2,1,0
345126,345,"PSU 1",92.0689,-1.37,43.47,31.19,.d,.d,1,1,2,2,1,1,.d
223129,223,"PSU 1",234.6042,-1.09,44.17,51.65,.c,"no college",1,1,2,2,3,3,0
294226,294,"PSU 2",27.8527,-1.28,45.22,37.85,"At least 2, but less than 4 years","2-years",1,1,2,2,1,1,0
383220,383,"PSU 2",50.6356,-1.26,38.92,36.37,.c,"no college",1,1,1,1,1,1,0
176103,176,"PSU 1",302.9694,-1.36,38.93,48.94,"At least 2, but less than 4 years","2-years",1,1,1,1,3,3,0
383216,383,"PSU 2",50.6356,-1.21,39.41,46.96,.d,.d,1,1,1,1,2,2,.d
161112,161,"PSU 1",243.2,-1.11,40.31,47.58,.c,"no college",1,1,1,1,3,2,0
313110,313,"PSU 1",181.6813,-1.29,45.13,39.94,.c,"no college",1,1,2,2,1,1,0
302213,302,"PSU 2",124.9319,-1.1,54.79,46.23,"Four or more years","4-years or more",1,1,4,4,2,2,1
279106,279,"PSU 1",124.1339,-1.27,45.44,31.19,.c,"no college",1,1,2,2,1,1,0
306216,306,"PSU 2",329.6829,-1.27,44.29,42.53,.c,"no college",1,1,2,2,2,2,0
228122,228,"PSU 1",198.2417,-1.35,36.1,37.6,"At least 2, but less than 4 years","2-years",1,1,1,1,1,1,0
288123,288,"PSU 1",300.5453,-1.01,47.27,46.35,.c,"no college",1,1,2,2,2,2,0
287106,287,"PSU 1",904.4423,-.96,49.75,44.75,.c,"no college",1,1,3,3,2,2,0
222207,222,"PSU 2",196.5608,-1.41,52.39,50.54,.c,"no college",1,1,3,3,3,3,0
365203,365,"PSU 2",241.1129,-1.43,39.73,45.12,"At least 2, but less than 4 years","2-years",1,1,1,1,2,2,0
268325,268,"PSU 3",71.2327,-1.41,32.13,35.75,.d,.d,1,1,1,1,1,1,.d
176112,176,"PSU 1",379.9272,-1.03,52.81,52.51,.c,"no college",1,1,3,3,3,3,0
410214,410,"PSU 2",54.2094,-.95,52.93,51.03,"Four or more years","4-years or more",1,1,4,3,3,3,1
254224,254,"PSU 2",335.1407,-1.42,45.72,56.58,.d,.d,1,1,2,2,4,4,.d
221117,221,"PSU 1",269.4391,-1.28,43.02,44.25,"At least 2, but less than 4 years","2-years",1,1,2,2,2,2,0
241208,241,"PSU 2",266.302,-1.01,50.42,51.03,.h,.h,1,1,3,3,3,3,.h
286218,286,"PSU 2",167.1106,-1.6,54.33,51.28,"Less than 2-years","less than 2-years",1,1,4,4,3,3,0
325111,325,"PSU 1",419.4876,-1.04,39.62,49.55,"Four or more years","4-years or more",1,1,1,1,3,3,1
270108,270,"PSU 1",408.4625,-1.53,37.95,38.09,"At least 2, but less than 4 years","2-years",1,1,1,1,1,1,0
256328,256,"PSU 3",491.9041,-.96,51.18,52.14,"At least 2, but less than 4 years","2-years",1,1,3,3,3,3,0
281109,281,"PSU 1",420.0884,-1.52,27.67,27.74,.c,"no college",1,1,1,1,1,1,0
246112,246,"PSU 1",314.4301,-1.1,48.52,40.93,"Four or more years","4-years or more",1,1,3,3,1,1,1
358103,358,"PSU 1",284.6222,-1.26,38.75,42.04,.c,"no college",1,1,1,1,2,2,0
287119,287,"PSU 1",322.2849,-.95,35.86,32.67,"At least 2, but less than 4 years","2-years",1,1,1,1,1,1,0
134108,134,"PSU 1",149.3102,-1.26,33.84,40.56,.d,.d,1,1,1,1,1,1,.d
141109,141,"PSU 1",163.5596,-1.02,52.2,45.24,"Four or more years","4-years or more",1,1,3,3,2,2,1
129111,129,"PSU 1",581.0474,-1.06,47.7,41.05,"Four or more years","4-years or more",1,1,3,2,1,1,1
222105,222,"PSU 1",251.7228,-1.53,48.78,48.81,"At least 2, but less than 4 years","2-years",1,1,3,3,3,3,0
233223,233,"PSU 2",135.7849,-.97,34.38,41.91,.c,"no college",1,1,1,1,2,2,0
220107,220,"PSU 1",55.4954,-1.84,33.14,40.06,.c,"no college",1,1,1,1,1,1,0
131209,131,"PSU 2",349.5852,-1.36,36.11,34.64,.c,"no college",1,1,1,1,1,1,0
278208,278,"PSU 2",193.3371,-1.1,46.28,52.26,"At least 2, but less than 4 years","2-years",1,1,2,2,3,3,0
365208,365,"PSU 2",38.824,-1.09,52.87,49.55,.d,.d,1,1,4,3,3,3,.d
268306,268,"PSU 3",71.2327,-1.27,33.51,42.65,.c,"no college",1,1,1,1,2,2,0
112124,112,"PSU 1",290.334,-1.07,41.41,37.6,.h,.h,1,1,2,1,1,1,.h
307113,307,"PSU 1",249.6469,-1.27,48.45,52.88,"Four or more years","4-years or more",1,1,3,3,3,3,1
268231,268,"PSU 2",148.4393,-1.1,38.16,37.72,.d,.d,1,1,1,1,1,1,.d
132221,132,"PSU 2",179.6046,-1.02,50.44,54.48,"Four or more years","4-years or more",1,1,3,3,4,4,1
309227,309,"PSU 2",224.6372,-1.18,27.87,38.22,"Four or more years","4-years or more",1,1,1,1,1,1,1
399217,399,"PSU 2",58.0927,-.99,42.14,37.35,.c,"no college",1,1,2,1,1,1,0
243110,243,"PSU 1",243.0184,-1.17,27.83,38.34,.c,"no college",1,1,1,1,1,1,0
265107,265,"PSU 1",790.4823,-1.1,43.39,37.72,.d,.d,1,1,2,2,1,1,.d
197124,197,"PSU 1",67.8087,-1.54,51.06,52.51,.c,"no college",1,1,3,3,3,3,0
211109,211,"PSU 1",18.9093,-1.35,42.17,49.68,.c,"no college",1,1,2,1,3,3,0
290201,290,"PSU 2",19.5511,-1.23,38.81,31.93,"At least 2, but less than 4 years","2-years",1,1,1,1,1,1,0
241209,241,"PSU 2",254.3354,-1.43,40.2,40.8,"Less than 2-years","less than 2-years",1,1,1,1,1,1,0
295230,295,"PSU 2",115.8555,-1.13,65.55,43.76,"Four or more years","4-years or more",1,1,5,5,2,2,1
111217,111,"PSU 2",229.2916,-1.06,40.83,42.28,.c,"no college",1,1,1,1,2,2,0
105125,105,"PSU 1",120.5681,-1.37,50.79,53,"At least 2, but less than 4 years","2-years",1,1,3,3,4,3,0
163118,163,"PSU 1",56.7486,-1.12,41.53,35.63,.c,"no college",1,1,2,1,1,1,0
306118,306,"PSU 1",124.7508,-1.01,32.76,40.06,.c,"no college",1,1,1,1,1,1,0
263211,263,"PSU 2",351.8523,-1.01,42.99,44.99,.d,.d,1,1,2,2,2,2,.d
272208,272,"PSU 2",330.3566,-1.25,52.5,43.27,"At least 2, but less than 4 years","2-years",1,1,3,3,2,2,0
239109,239,"PSU 1",188.6454,-1.03,39.71,37.35,.c,"no college",1,1,1,1,1,1,0
157101,157,"PSU 1",174.6703,-1.44,55.06,55.1,.h,.h,1,1,4,4,4,4,.h
279128,279,"PSU 1",115.0517,-1.04,41.58,42.65,.c,"no college",1,1,2,1,2,2,0
292101,292,"PSU 1",203.0823,-1.75,49.58,39.57,"At least 2, but less than 4 years","2-years",1,1,3,3,1,1,0
261207,261,"PSU 2",449.6085,-1.01,44.8,42.28,"Four or more years","4-years or more",1,1,2,2,2,2,1
257120,257,"PSU 1",277.6523,-.98,53.38,62.49,"Four or more years","4-years or more",1,1,4,3,5,5,1
244102,244,"PSU 1",242.4501,-1.01,39.83,34.89,.d,.d,1,1,1,1,1,1,.d
217322,217,"PSU 3",298.5211,-1.01,54.38,54.36,"At least 2, but less than 4 years","2-years",1,1,4,4,4,4,0
325214,325,"PSU 2",285.5574,-1.42,44,49.18,.c,"no college",1,1,2,2,3,3,0
324310,324,"PSU 3",79.9575,-1.19,41.99,42.9,.c,"no college",1,1,2,1,2,2,0
289111,289,"PSU 1",400.5085,-1.2,42.76,29.71,.d,.d,1,1,2,2,1,1,.d
283103,283,"PSU 1",80.7127,-1.44,49.14,47.83,"Four or more years","4-years or more",1,1,3,3,3,2,1
163110,163,"PSU 1",56.7486,-1.44,46.41,48.94,"At least 2, but less than 4 years","2-years",1,1,2,2,3,3,0
244209,244,"PSU 2",216.308,-1.15,46.78,51.77,.c,"no college",1,1,2,2,3,3,0
286221,286,"PSU 2",36.5244,-1.36,38.54,33.41,.c,"no college",1,1,1,1,1,1,0
128201,128,"PSU 2",516.6599,-1.02,50.6,43.51,.c,"no college",1,1,3,3,2,2,0
366216,366,"PSU 2",379.3052,-1.25,34.54,36.24,.c,"no college",1,1,1,1,1,1,0
244218,244,"PSU 2",260.3795,-1.04,39.34,29.59,.c,"no college",1,1,1,1,1,1,0
122117,122,"PSU 1",287.8611,-1.09,46.3,48.69,"Less than 2-years","less than 2-years",1,1,2,2,3,3,0
236220,236,"PSU 2",137.9106,-1.25,48.41,46.23,.c,"no college",1,1,3,3,2,2,0
379117,379,"PSU 1",175.9396,-1.23,45.86,42.16,.d,.d,1,1,2,2,2,2,.d
327126,327,"PSU 1",413.3498,-1.45,48.25,50.42,"At least 2, but less than 4 years","2-years",1,1,3,2,3,3,0
198214,198,"PSU 2",301.6837,-1.25,33.48,39.45,.c,"no college",1,1,1,1,1,1,0
198217,198,"PSU 2",270.7844,-1.01,54.79,56.95,"Four or more years","4-years or more",1,1,4,4,4,4,1
297109,297,"PSU 1",301.8814,-1.07,47.2,46.96,"At least 2, but less than 4 years","2-years",1,1,2,2,2,2,0
101119,101,"PSU 1",178.9513,-1.35,59.32,54.11,.d,.d,1,1,5,5,4,4,.d
202111,202,"PSU 1",218.3132,-1.25,51.3,53.13,"At least 2, but less than 4 years","2-years",1,1,3,3,4,3,0
289226,289,"PSU 2",41.5471,-.95,61.67,43.64,"Four or more years","4-years or more",1,1,5,5,2,2,1
216218,216,"PSU 2",367.5114,-1.06,38.26,37.97,.c,"no college",1,1,1,1,1,1,0
191219,191,"PSU 2",223.2241,-1.18,35.9,46.6,"Less than 2-years","less than 2-years",1,1,1,1,2,2,0
303217,303,"PSU 2",86.2865,-1.25,49.48,43.51,"Four or more years","4-years or more",1,1,3,3,2,2,1
141119,141,"PSU 1",191.7713,-1.18,39.71,39.82,.c,"no college",1,1,1,1,1,1,0
339125,339,"PSU 1",344.2168,-1.53,50.99,56.95,.d,.d,1,1,3,3,4,4,.d
371128,371,"PSU 1",473.6424,-1.35,48.59,42.65,.c,"no college",1,1,3,3,2,2,0
432205,432,"PSU 2",40.8105,-1.67,34.76,41.3,.d,.d,1,1,1,1,2,1,.d
278108,278,"PSU 1",338.0031,-.95,36.68,36.37,.d,.d,1,1,1,1,1,1,.d
204209,204,"PSU 2",68.8846,-1.85,34.59,31.81,.d,.d,1,1,1,1,1,1,.d
211116,211,"PSU 1",225.7721,-1.12,50.23,54.11,.c,"no college",1,1,3,3,4,4,0
250209,250,"PSU 2",158.4041,-1.69,38.13,36.37,.c,"no college",1,1,1,1,1,1,0
461209,461,"PSU 2",19.5954,-1.18,42.9,44.99,.c,"no college",1,1,2,2,2,2,0
220217,220,"PSU 2",105.7411,-1.12,35.43,38.96,.c,"no college",1,1,1,1,1,1,0
314114,314,"PSU 1",40.3665,-1.45,34.13,42.78,"Four or more years","4-years or more",1,1,1,1,2,2,1
168215,168,"PSU 2",596.0778,-.98,42.22,38.34,.d,.d,1,1,2,1,1,1,.d
347103,347,"PSU 1",473.5806,-1.54,46.37,42.78,.d,.d,1,1,2,2,2,2,.d
215215,215,"PSU 2",298.3148,-1.11,47.37,46.72,"At least 2, but less than 4 years","2-years",1,1,2,2,2,2,0
381206,381,"PSU 2",197.2679,-1.41,42.05,45.49,.d,.d,1,1,2,1,2,2,.d
225203,225,"PSU 2",196.9749,-1.31,43.32,45.61,.c,"no college",1,1,2,2,2,2,0
197101,197,"PSU 1",304.8618,-.95,42.54,44.25,"At least 2, but less than 4 years","2-years",1,1,2,2,2,2,0
224202,224,"PSU 2",298.5964,-1.16,39.75,50.66,.c,"no college",1,1,1,1,3,3,0
282114,282,"PSU 1",81.3985,-1.31,45.14,45.49,"At least 2, but less than 4 years","2-years",1,1,2,2,2,2,0
186113,186,"PSU 1",165.2192,-1.01,30.65,41.79,.d,.d,1,1,1,1,2,1,.d
235202,235,"PSU 2",67.7148,-1.04,36.93,45.86,.c,"no college",1,1,1,1,2,2,0
285203,285,"PSU 2",123.203,-1.24,43.9,32.55,"At least 2, but less than 4 years","2-years",1,1,2,2,1,1,0
133230,133,"PSU 2",176.3156,-1.68,43.72,36.74,.c,"no college",1,1,2,2,1,1,0
250119,250,"PSU 1",303.7811,-.99,46.05,44.38,"Four or more years","4-years or more",1,1,2,2,2,2,1
215128,215,"PSU 1",151.7093,-1.18,47.15,41.54,.c,"no college",1,1,2,2,2,1,0
369111,369,"PSU 1",252.0228,-1.2,36.79,36.12,.c,"no college",1,1,1,1,1,1,0
215122,215,"PSU 1",194.6928,-1.28,54.56,61.75,.d,.d,1,1,4,4,5,5,.d
130114,130,"PSU 1",130.9485,-1.05,31.56,33.78,.c,"no college",1,1,1,1,1,1,0
346117,346,"PSU 1",511.5662,-1.6,33.5,51.28,.c,"no college",1,1,1,1,3,3,0
